labels,Not,Exp
2,0.042607035,0.95739293
0,0.9984193,0.0015807633
2,0.02518923,0.9748107
0,0.9980064,0.0019935737
1,0.03595883,0.9640412
0,0.99705017,0.0029498546
0,0.9983822,0.0016177787
0,0.99875784,0.0012421932
1,0.0062338933,0.99376607
0,0.9976373,0.0023627372
0,0.8737681,0.12623188
2,0.007186188,0.9928139
0,0.99842864,0.0015713772
0,0.9981225,0.0018774826
0,0.9963141,0.0036859456
1,0.008590407,0.9914096
0,0.99139893,0.008601052
2,0.011540889,0.98845917
1,0.0031132514,0.9968868
1,0.0063401624,0.9936599
1,0.005346866,0.9946531
1,0.8000934,0.1999066
0,0.99747247,0.0025274493
0,0.040753625,0.9592464
1,0.0056479094,0.9943521
1,0.029397849,0.9706022
0,0.99383223,0.0061677615
0,0.1115387,0.8884613
0,0.99807334,0.001926632
0,0.99443614,0.005563846
1,0.004930524,0.9950695
0,0.99238646,0.007613492
2,0.004321692,0.99567837
1,0.0062979544,0.99370205
1,0.0060685817,0.9939314
1,0.0034658336,0.9965341
1,0.0042207916,0.99577916
0,0.97117686,0.028823186
0,0.99765706,0.0023428984
0,0.9982022,0.001797752
1,0.0041924007,0.99580765
1,0.03101207,0.96898794
0,0.9984843,0.0015156976
0,0.99724764,0.0027523243
1,0.01950897,0.98049104
1,0.004013155,0.9959869
0,0.9983835,0.0016164406
0,0.2046663,0.7953337
1,0.105340585,0.89465946
1,0.0038496614,0.9961504
1,0.06282646,0.9371736
1,0.007625838,0.9923741
0,0.410234,0.58976597
0,0.99831164,0.0016883357
0,0.9917075,0.008292425
2,0.027521452,0.97247857
1,0.20569898,0.794301
1,0.005001876,0.9949981
0,0.9979025,0.002097519
0,0.9620965,0.03790351
0,0.99705803,0.0029419325
1,0.00415867,0.9958413
1,0.06516254,0.93483746
1,0.008270546,0.99172944
1,0.0181555,0.9818444
1,0.0045699365,0.9954301
0,0.9610167,0.038983267
1,0.016094899,0.98390514
0,0.9958389,0.0041611907
0,0.997279,0.002721032
0,0.993867,0.006133071
0,0.9826293,0.017370764
1,0.0056033316,0.9943967
0,0.998195,0.0018050057
1,0.0099069,0.99009305
0,0.98912084,0.010879234
1,0.023572445,0.97642756
1,0.0033482679,0.9966517
1,0.0079360185,0.99206394
1,0.025413036,0.97458696
0,0.99832684,0.0016731053
0,0.99828714,0.0017128575
1,0.034713417,0.9652866
1,0.010995755,0.9890042
0,0.9982876,0.0017123128
2,0.99212074,0.007879271
0,0.99856645,0.001433602
0,0.9977233,0.0022766967
0,0.99875116,0.0012487812
2,0.0042396877,0.99576026
1,0.01645853,0.9835414
1,0.003815846,0.9961842
0,0.13079551,0.86920446
1,0.86349696,0.13650307
0,0.008640616,0.9913594
0,0.9977495,0.0022505345
0,0.9980019,0.001998086
0,0.9944148,0.0055851983
1,0.13351855,0.8664815
1,0.012892013,0.98710805
0,0.98631847,0.013681575
0,0.9970778,0.002922195
0,0.94889057,0.0511095
1,0.0047157677,0.99528426
0,0.997239,0.0027610154
1,0.006142216,0.9938578
1,0.53773916,0.4622608
0,0.99563354,0.0043664747
0,0.99459475,0.0054052207
0,0.015173165,0.9848268
1,0.009472913,0.99052703
1,0.007939518,0.9920604
1,0.33881345,0.6611865
1,0.018847119,0.9811529
1,0.0133032175,0.9866968
1,0.005171037,0.994829
1,0.01031688,0.98968315
1,0.0072620995,0.9927378
1,0.89929146,0.100708514
1,0.00427303,0.99572694
1,0.017318271,0.9826818
1,0.0054555605,0.9945444
1,0.0054836934,0.9945163
0,0.99765414,0.002345896
1,0.02063955,0.97936046
2,0.9476986,0.052301385
1,0.0074853157,0.99251467
0,0.9971928,0.0028072565
0,0.912502,0.087497965
0,0.9983639,0.0016360717
1,0.008131821,0.9918682
0,0.99640983,0.0035901654
2,0.0065433085,0.99345666
1,0.037576623,0.9624233
1,0.0049171485,0.99508286
0,0.99543697,0.004563083
1,0.009161649,0.99083835
1,0.005315219,0.99468476
1,0.008055184,0.99194485
1,0.018206045,0.981794
0,0.99774265,0.0022573243
1,0.008130406,0.99186957
1,0.017885556,0.9821145
1,0.0066343215,0.9933657
0,0.9983583,0.0016417166
0,0.9877314,0.012268659
0,0.016744593,0.9832554
0,0.9972606,0.0027394134
1,0.005852085,0.9941479
1,0.011387684,0.98861235
1,0.1589172,0.84108275
0,0.012285553,0.9877144
1,0.0044997316,0.99550027
0,0.99597543,0.004024584
0,0.9575385,0.042461466
0,0.019607136,0.9803929
0,0.99848807,0.001511965
0,0.99862444,0.0013755903
1,0.015408658,0.98459136
1,0.005878031,0.99412197
2,0.014132131,0.9858679
1,0.9940294,0.0059705726
1,0.5376526,0.46234736
1,0.013934061,0.9860659
1,0.11240936,0.8875906
1,0.0055013266,0.99449867
0,0.9939144,0.0060855933
1,0.0058539053,0.9941461
1,0.009084776,0.99091524
1,0.016597163,0.98340285
0,0.9982249,0.0017750637
1,0.008333564,0.9916665
1,0.009061526,0.9909384
0,0.9929803,0.0070197014
0,0.98129225,0.018707829
1,0.94983196,0.050168082
0,0.9984028,0.0015972493
0,0.9715135,0.028486561
1,0.009439223,0.9905608
1,0.0039352328,0.9960647
0,0.61378324,0.38621676
0,0.9985329,0.0014671136
0,0.9985039,0.0014960961
0,0.99874485,0.0012551025
2,0.06255625,0.9374438
1,0.011120435,0.98887956
1,0.010336353,0.98966366
0,0.99808466,0.0019153191
0,0.9952053,0.004794792
1,0.0065962053,0.99340385
1,0.005907427,0.9940925
0,0.9986644,0.0013355642
2,0.009150792,0.99084926
0,0.9426017,0.05739829
1,0.0053508338,0.9946491
1,0.012234842,0.98776513
0,0.99789494,0.0021051122
1,0.007463331,0.99253666
2,0.99756986,0.00243018
2,0.5664637,0.43353632
1,0.0061460244,0.99385405
1,0.013225976,0.98677397
0,0.99777895,0.0022211096
1,0.012022917,0.9879771
0,0.99800915,0.0019908908
0,0.022362396,0.97763765
1,0.010013425,0.9899866
1,0.012308749,0.9876913
0,0.9939395,0.0060605058
1,0.005995929,0.9940041
2,0.5990943,0.40090573
0,0.10613099,0.893869
2,0.00527762,0.99472237
2,0.004493078,0.9955069
0,0.9954295,0.004570479
1,0.008848903,0.99115103
0,0.9869533,0.0130466325
0,0.99825925,0.0017408014
0,0.998684,0.0013159472
0,0.034384586,0.9656154
1,0.005430646,0.99456936
1,0.9852077,0.0147923
1,0.93897676,0.06102325
0,0.99871683,0.0012831703
0,0.99261934,0.0073806886
0,0.9966834,0.0033165873
0,0.99808866,0.001911341
0,0.9958016,0.004198365
1,0.049056906,0.9509432
1,0.013465545,0.9865345
1,0.012911987,0.9870881
2,0.006878906,0.9931211
0,0.99854785,0.001452174
1,0.009026032,0.990974
0,0.9966833,0.00331666
1,0.023739815,0.9762601
0,0.9975706,0.0024294239
2,0.013933457,0.9860665
0,0.99612135,0.0038786395
0,0.99836785,0.0016322078
2,0.028458217,0.9715417
0,0.9969663,0.0030337165
1,0.004260983,0.995739
2,0.016748417,0.9832516
0,0.9981851,0.0018148316
1,0.004545572,0.99545443
1,0.005410781,0.9945892
1,0.00809042,0.99190956
1,0.017256696,0.98274326
1,0.011832033,0.98816794
1,0.4321063,0.56789374
0,0.9982583,0.0017417065
0,0.9983637,0.0016363483
1,0.00681692,0.9931831
1,0.0047798995,0.9952201
0,0.18355244,0.8164476
0,0.99682957,0.003170458
1,0.006238051,0.99376196
1,0.0036518709,0.9963482
1,0.0061159404,0.993884
0,0.9986908,0.0013092479
0,0.99847096,0.0015290078
1,0.017310217,0.98268986
1,0.012813896,0.98718613
1,0.01021132,0.9897887
0,0.98395544,0.016044497
1,0.013835651,0.9861644
1,0.005373198,0.9946268
1,0.010905439,0.98909456
0,0.99710816,0.0028918155
0,0.9882359,0.011764087
0,0.9905566,0.009443406
0,0.99566936,0.0043306155
0,0.99833196,0.0016680427
0,0.9941141,0.005885879
1,0.005528473,0.99447155
0,0.99715376,0.0028462643
0,0.9934769,0.0065230895
2,0.7867143,0.21328571
1,0.007561373,0.9924386
1,0.015304141,0.98469585
0,0.99114156,0.0088584
0,0.93945426,0.060545698
1,0.007425937,0.9925741
1,0.0709305,0.9290696
0,0.99753547,0.0024644907
0,0.9898093,0.010190757
0,0.996675,0.0033249676
0,0.9959132,0.0040867436
1,0.3966295,0.6033705
0,0.9985002,0.0014997649
1,0.0071144938,0.99288553
0,0.9984382,0.0015617686
1,0.005657242,0.9943428
0,0.998058,0.001941925
0,0.9974312,0.0025687474
0,0.9979728,0.0020272543
0,0.9928692,0.0071308212
0,0.99792045,0.0020796184
0,0.9985374,0.0014625702
1,0.014964845,0.9850352
0,0.9976901,0.0023099468
0,0.99665606,0.0033439524
0,0.99507046,0.004929598
1,0.012883284,0.98711675
2,0.9173426,0.08265738
0,0.94388944,0.056110542
0,0.99162227,0.008377692
0,0.99129534,0.00870465
0,0.9985891,0.0014109309
2,0.09449335,0.9055066
1,0.021055857,0.9789442
0,0.9978994,0.0021005243
0,0.99857306,0.0014268835
0,0.06886927,0.9311307
1,0.014791634,0.9852084
0,0.9973464,0.00265362
1,0.07993552,0.9200645
1,0.011479046,0.988521
0,0.996687,0.00331304
1,0.006366067,0.99363387
1,0.010054019,0.98994595
1,0.22589287,0.7741071
0,0.98314065,0.016859427
0,0.82358396,0.17641601
1,0.17864503,0.8213549
1,0.004590788,0.9954092
0,0.99817383,0.0018261463
0,0.19485931,0.8051407
2,0.008763736,0.9912362
0,0.9974105,0.0025895787
0,0.99405175,0.0059481864
1,0.0070198006,0.9929802
1,0.008115653,0.99188435
0,0.9900253,0.009974656
0,0.5106193,0.48938072
2,0.004651285,0.99534875
0,0.99846375,0.001536253
0,0.04538968,0.95461035
1,0.011932617,0.9880674
0,0.9985092,0.0014907077
0,0.86700606,0.13299392
1,0.07632773,0.9236723
0,0.99880767,0.001192324
0,0.99833703,0.0016629875
1,0.005956369,0.99404365
0,0.9985241,0.0014759375
0,0.9978885,0.002111443
0,0.089236446,0.91076356
0,0.9975311,0.0024689282
1,0.081474885,0.9185251
2,0.012168348,0.98783165
2,0.006879088,0.99312085
0,0.5222792,0.4777208
2,0.97976923,0.020230783
1,0.015303315,0.9846966
0,0.72181904,0.27818093
2,0.019663185,0.98033684
2,0.0064121797,0.99358785
1,0.00491017,0.99508977
1,0.029246088,0.9707539
0,0.99096876,0.009031215
0,0.9968663,0.0031336918
2,0.74079347,0.25920656
2,0.005765424,0.9942346
0,0.9988304,0.0011695771
1,0.011287105,0.9887129
1,0.006561924,0.99343807
0,0.99564844,0.0043515037
0,0.9795442,0.020455752
1,0.64061856,0.3593814
0,0.99642015,0.0035798398
0,0.9987079,0.0012920802
1,0.0054561845,0.9945438
0,0.98025024,0.019749762
1,0.016711628,0.98328835
1,0.11634672,0.8836533
2,0.9264333,0.07356673
2,0.018924773,0.9810752
2,0.050933283,0.9490667
2,0.9671464,0.032853674
0,0.06457577,0.93542427
1,0.03101429,0.9689857
0,0.997809,0.0021910593
0,0.99821967,0.0017802733
2,0.0065409467,0.99345905
1,0.011190308,0.98880976
1,0.0041488516,0.99585116
0,0.9953864,0.0046135643
1,0.014404841,0.9855951
0,0.9984982,0.0015017485
1,0.004294,0.995706
0,0.99794966,0.0020503532
1,0.15609749,0.8439025
0,0.9978935,0.002106531
0,0.99793833,0.0020616897
0,0.99064976,0.009350236
0,0.99827385,0.0017261903
0,0.99737704,0.0026230223
1,0.006585752,0.99341416
1,0.0068115173,0.9931885
0,0.99747974,0.002520247
1,0.007932888,0.9920671
2,0.057936195,0.9420638
1,0.04626189,0.9537381
0,0.99632996,0.0036700845
1,0.040414244,0.9595857
1,0.00895012,0.9910499
2,0.011565609,0.9884343
2,0.017038664,0.98296136
0,0.9958138,0.004186182
1,0.01903236,0.9809676
0,0.9978835,0.0021165162
0,0.94832224,0.051677827
1,0.03497056,0.9650294
1,0.021930028,0.97806996
0,0.99701285,0.0029871245
0,0.9974546,0.0025454394
1,0.012662362,0.9873376
1,0.02428791,0.9757121
1,0.012057226,0.98794276
1,0.00558595,0.994414
1,0.00728807,0.9927119
0,0.99830985,0.0016901345
0,0.99870825,0.0012917891
1,0.0059240893,0.9940759
1,0.0073412247,0.9926588
0,0.99413174,0.0058682784
0,0.9977659,0.0022340945
0,0.082271315,0.91772866
0,0.026346901,0.97365314
0,0.9980332,0.001966832
0,0.12684898,0.873151
0,0.9983993,0.0016006564
1,0.019507803,0.98049223
0,0.028233543,0.9717665
1,0.05340587,0.9465941
0,0.8245777,0.17542227
1,0.041902736,0.9580972
0,0.998431,0.001569
1,0.004324458,0.9956755
2,0.025228221,0.97477174
1,0.0044206544,0.9955793
1,0.011490675,0.98850936
0,0.97878885,0.021211099
0,0.99796486,0.0020352202
1,0.2202225,0.7797775
0,0.0756801,0.9243199
0,0.9973955,0.0026044683
0,0.9983286,0.0016714226
0,0.9946354,0.0053645554
2,0.008640787,0.99135923
0,0.9948514,0.005148631
0,0.9981185,0.00188149
2,0.0051811063,0.99481887
2,0.04732447,0.9526755
1,0.030357918,0.96964204
1,0.006172826,0.99382716
0,0.9985505,0.001449448
1,0.016655175,0.98334485
0,0.9976324,0.002367583
1,0.027285766,0.97271425
1,0.005477459,0.9945226
0,0.9971585,0.0028415085
2,0.009593565,0.99040645
2,0.017229417,0.98277056
0,0.99462986,0.0053700586
2,0.0069609503,0.9930391
2,0.68657327,0.31342673
0,0.97449344,0.02550657
0,0.9903722,0.009627854
1,0.033506785,0.9664932
2,0.05569864,0.9443014
1,0.04756061,0.95243937
0,0.9951957,0.0048043123
0,0.9880542,0.0119457925
1,0.004528692,0.99547136
2,0.99867415,0.0013258581
1,0.0067988806,0.9932011
0,0.98427725,0.01572272
0,0.99853706,0.0014628822
1,0.012967379,0.98703265
2,0.014577221,0.98542273
0,0.9981883,0.0018116366
0,0.9885582,0.011441804
1,0.006107123,0.9938929
2,0.009648195,0.99035186
0,0.99854326,0.0014567168
0,0.9959617,0.0040383018
1,0.9739241,0.02607594
1,0.009378019,0.990622
0,0.99696034,0.0030396034
0,0.99852437,0.0014756788
0,0.9962321,0.0037679297
2,0.06837259,0.9316274
0,0.99772495,0.0022750122
2,0.9966749,0.003325072
1,0.0047032535,0.9952968
1,0.008882297,0.9911177
0,0.9977464,0.0022535922
0,0.99307305,0.0069270036
0,0.9972276,0.0027723361
1,0.30892974,0.69107026
0,0.99754274,0.0024572695
1,0.0081514325,0.9918486
0,0.056170456,0.94382954
0,0.99856323,0.0014368164
1,0.010790734,0.98920923
0,0.99827826,0.0017217366
1,0.00956396,0.990436
0,0.99679273,0.0032072237
0,0.99445325,0.0055467333
2,0.027323846,0.97267616
2,0.01029929,0.9897007
0,0.99826705,0.0017329289
1,0.011813935,0.9881861
1,0.5080556,0.49194437
1,0.007935291,0.9920648
2,0.009846923,0.99015313
0,0.010133491,0.9898665
1,0.0039325655,0.9960674
1,0.0044741067,0.9955259
0,0.99705493,0.002945125
0,0.99800235,0.0019975957
0,0.9976884,0.0023116167
1,0.063972674,0.93602735
1,0.10660023,0.8933997
0,0.99410266,0.0058974056
1,0.021862773,0.97813725
0,0.99795294,0.0020470163
1,0.14168555,0.8583144
0,0.9718354,0.02816467
1,0.0114302775,0.9885697
0,0.9984101,0.0015898234
1,0.011231076,0.98876894
1,0.014361889,0.9856381
1,0.0053788843,0.99462116
1,0.010493432,0.98950654
0,0.9986285,0.0013715841
2,0.059833165,0.9401669
1,0.0090211835,0.99097884
1,0.061239675,0.9387603
0,0.99775034,0.0022496243
2,0.012706942,0.9872931
1,0.007420726,0.9925793
0,0.9925741,0.0074259513
0,0.99834037,0.0016595845
0,0.99582267,0.0041773715
0,0.99813217,0.0018678942
1,0.0060013994,0.99399865
0,0.99788684,0.0021132084
0,0.9975904,0.0024096223
0,0.9983937,0.0016062066
1,0.013632636,0.9863674
2,0.0041411137,0.99585885
2,0.1274327,0.8725673
1,0.0054978062,0.9945022
0,0.99618715,0.0038128274
0,0.98631525,0.013684766
0,0.9982821,0.0017179381
0,0.99606067,0.0039393213
1,0.009492042,0.99050796
0,0.093290925,0.90670913
0,0.9983191,0.0016809402
0,0.9986173,0.0013827118
1,0.007170212,0.99282986
0,0.9982864,0.0017135555
1,0.008345291,0.99165463
0,0.9984414,0.0015586057
2,0.0045749717,0.99542505
2,0.9946424,0.0053576343
0,0.9975568,0.002443154
0,0.7533727,0.24662729
1,0.0056122816,0.9943877
0,0.96737313,0.032626882
1,0.0047388086,0.99526125
0,0.026739907,0.97326016
0,0.9954418,0.004558221
0,0.9915718,0.008428179
1,0.0068483385,0.99315166
1,0.010321954,0.989678
0,0.99398863,0.0060113664
1,0.015047774,0.9849523
0,0.9978818,0.0021181006
1,0.00578981,0.99421024
1,0.005957357,0.9940427
2,0.014442273,0.98555773
1,0.9527058,0.04729417
0,0.9946045,0.005395506
0,0.9923619,0.007638074
1,0.022099683,0.9779003
1,0.055332724,0.94466734
1,0.646813,0.35318705
1,0.020224154,0.9797759
1,0.023095628,0.97690445
0,0.9952945,0.0047054323
0,0.9976896,0.0023103575
1,0.008657623,0.99134237
1,0.07695436,0.9230456
0,0.9984824,0.001517596
2,0.0044296817,0.99557036
0,0.9987423,0.0012577112
0,0.90754694,0.09245306
0,0.9988318,0.0011682188
1,0.0070337215,0.9929663
1,0.0068252212,0.99317473
0,0.61634254,0.38365752
1,0.0048072725,0.99519277
0,0.9547114,0.04528856
1,0.005762617,0.9942373
0,0.9968779,0.0031220722
0,0.9978136,0.002186353
0,0.6917932,0.30820683
2,0.015553844,0.9844461
1,0.009929684,0.9900703
1,0.008270198,0.9917298
0,0.9971476,0.0028523414
1,0.004561056,0.995439
0,0.99796045,0.0020395226
1,0.0061905487,0.9938094
1,0.013484741,0.9865153
0,0.99852824,0.00147176
1,0.006373005,0.99362695
2,0.6383445,0.3616555
1,0.004595146,0.99540484
1,0.0047850604,0.99521494
1,0.032521762,0.9674782
1,0.00537707,0.99462295
0,0.99470574,0.0052943234
0,0.9971944,0.0028055818
0,0.9961324,0.0038676786
1,0.0050904686,0.9949096
0,0.14115462,0.85884535
1,0.005685988,0.9943141
1,0.018838981,0.98116106
1,0.005376139,0.9946239
1,0.0064249085,0.99357504
1,0.006725059,0.9932749
0,0.998092,0.0019080183
1,0.05008474,0.9499153
2,0.035335224,0.96466476
0,0.99759066,0.0024093415
0,0.9982211,0.0017789402
1,0.0049501155,0.9950499
2,0.93076336,0.06923663
1,0.009200508,0.9907995
1,0.006793509,0.9932065
1,0.004520183,0.9954798
1,0.007846118,0.99215394
1,0.008871414,0.99112856
0,0.04394022,0.95605975
0,0.9975132,0.002486829
0,0.99787545,0.0021245666
1,0.005001186,0.9949988
1,0.004225099,0.9957749
0,0.25101295,0.748987
0,0.9955493,0.004450701
1,0.8719362,0.12806377
0,0.98928505,0.010714986
0,0.9900096,0.00999034
1,0.92370963,0.076290324
2,0.00339586,0.9966041
2,0.03511078,0.9648892
0,0.99842155,0.0015784401
1,0.007239203,0.9927608
0,0.9981077,0.0018923548
2,0.063500755,0.9364993
2,0.031195987,0.96880394
1,0.005713617,0.99428636
2,0.07147601,0.928524
0,0.99580365,0.0041963398
0,0.99760485,0.0023951605
0,0.9985965,0.0014034724
1,0.01748644,0.9825135
2,0.10090492,0.89909506
1,0.0049330555,0.9950669
1,0.005018628,0.99498135
1,0.0042945365,0.9957054
1,0.004263313,0.9957367
1,0.030607097,0.96939296
2,0.995665,0.0043350575
2,0.014573056,0.9854269
0,0.04726716,0.95273286
0,0.99816567,0.001834363
1,0.006177256,0.9938227
1,0.0076269717,0.99237305
2,0.009293872,0.99070615
1,0.0067380955,0.9932619
0,0.9895287,0.010471274
1,0.01257539,0.9874247
1,0.0050323065,0.99496764
0,0.9986603,0.0013396516
0,0.99843186,0.0015681336
1,0.016549382,0.98345065
0,0.99856085,0.0014391451
1,0.006314981,0.99368495
1,0.005433964,0.9945661
1,0.043210443,0.9567895
1,0.011988325,0.9880116
0,0.9974251,0.0025748988
1,0.0053242017,0.99467576
0,0.99809605,0.001903937
2,0.0054830853,0.9945169
1,0.03163686,0.9683631
0,0.99763405,0.0023659698
0,0.9976897,0.0023103335
2,0.12744331,0.8725567
0,0.9950067,0.004993262
2,0.007945711,0.99205434
1,0.964209,0.035790928
0,0.99337703,0.006622942
0,0.99806696,0.0019331073
1,0.009774392,0.9902256
1,0.014271693,0.9857283
0,0.9971994,0.0028005901
0,0.9960336,0.0039663767
0,0.8627823,0.13721766
1,0.007775623,0.99222434
0,0.9979875,0.0020125303
0,0.9980033,0.0019967356
0,0.9983581,0.0016419651
1,0.011204884,0.98879504
0,0.99531543,0.004684574
0,0.9979322,0.0020677862
0,0.9978453,0.0021547095
1,0.0069342568,0.9930657
2,0.0051819785,0.99481803
0,0.9972663,0.0027336837
0,0.9968719,0.003128072
1,0.0066910507,0.9933089
0,0.97989744,0.020102588
1,0.98625296,0.013747059
1,0.01602778,0.9839722
0,0.9986168,0.0013831502
0,0.99692434,0.0030756653
2,0.007069674,0.99293035
1,0.40233955,0.5976605
2,0.02134428,0.9786557
0,0.98281497,0.017185017
0,0.9969337,0.0030662317
2,0.022519952,0.9774801
1,0.007005278,0.9929947
1,0.88047975,0.119520284
0,0.9939308,0.0060691484
1,0.040893886,0.95910615
0,0.99740845,0.0025915757
0,0.99762684,0.0023731536
1,0.015569674,0.98443025
0,0.9959394,0.004060664
1,0.005868175,0.99413186
0,0.99608576,0.0039142733
1,0.017023169,0.9829768
0,0.998206,0.001793991
0,0.9977881,0.0022119156
0,0.99609333,0.0039066453
0,0.9958086,0.004191417
0,0.9985719,0.0014281118
1,0.005093082,0.99490684
0,0.9589707,0.04102923
0,0.16479619,0.83520377
0,0.13997932,0.86002064
0,0.008047876,0.9919521
1,0.0065275845,0.99347246
1,0.006048024,0.993952
0,0.99836963,0.0016304044
0,0.9851291,0.01487087
0,0.9968804,0.0031196245
0,0.035472754,0.9645272
1,0.024817184,0.9751828
0,0.9970919,0.0029080412
0,0.99680257,0.003197469
0,0.9963934,0.0036065609
0,0.9934909,0.006509112
2,0.018979525,0.98102045
1,0.9720864,0.027913615
1,0.017387573,0.9826125
1,0.007904243,0.99209577
2,0.008725247,0.9912747
2,0.0124867,0.98751324
0,0.9976507,0.0023493124
0,0.9970982,0.0029017706
1,0.012011826,0.9879881
2,0.03269923,0.9673007
0,0.011252813,0.9887472
0,0.9985543,0.0014457254
0,0.9974891,0.0025109
1,0.0061460123,0.99385405
2,0.059553344,0.9404466
0,0.9918749,0.008125093
0,0.7780005,0.22199956
0,0.9953381,0.004661909
1,0.01898286,0.9810172
0,0.9973002,0.0026998653
0,0.99759835,0.0024016956
1,0.17748243,0.8225175
0,0.9946203,0.0053796824
1,0.0043952228,0.99560475
1,0.024606168,0.9753938
0,0.99807227,0.0019276482
1,0.018308183,0.98169184
1,0.03221684,0.96778315
1,0.006791428,0.9932086
2,0.25061706,0.749383
2,0.012266069,0.98773396
0,0.9981658,0.0018342023
1,0.00833045,0.99166954
2,0.99865687,0.0013431446
0,0.9979571,0.002042893
0,0.012102598,0.9878974
1,0.025577715,0.97442234
2,0.99845743,0.0015425561
0,0.998483,0.0015169877
1,0.012743065,0.987257
0,0.99687445,0.0031255037
1,0.5600231,0.4399768
1,0.005921939,0.99407804
1,0.014895403,0.9851046
0,0.9970053,0.0029947462
0,0.99865484,0.0013450999
0,0.9964734,0.003526606
1,0.15291053,0.8470895
0,0.9986249,0.0013750972
0,0.99796116,0.002038849
0,0.99784136,0.002158615
1,0.012214582,0.98778546
0,0.99453366,0.005466287
0,0.99819845,0.0018015743
2,0.99833065,0.0016693678
2,0.0055775293,0.9944225
1,0.005952514,0.9940475
0,0.038550954,0.961449
2,0.8774735,0.12252645
0,0.9981756,0.0018243671
0,0.9980563,0.001943714
0,0.99749917,0.0025007997
0,0.97738314,0.02261685
1,0.008509396,0.99149054
1,0.05711981,0.9428802
0,0.99749327,0.0025066994
0,0.9815159,0.01848415
2,0.0055524805,0.99444747
1,0.0074446197,0.99255544
2,0.033925038,0.966075
0,0.99853635,0.0014636415
2,0.008811614,0.9911884
2,0.0078784125,0.9921216
0,0.9985613,0.0014386765
1,0.005787658,0.9942123
1,0.009775324,0.99022466
2,0.9973694,0.0026305276
1,0.014687154,0.9853129
1,0.004466896,0.9955331
1,0.010289428,0.9897106
1,0.046802055,0.95319796
2,0.028800435,0.9711996
2,0.021352207,0.9786478
1,0.4689876,0.53101236
1,0.0042521087,0.99574786
1,0.01841472,0.98158526
2,0.0062003545,0.9937996
0,0.34021455,0.6597854
0,0.969476,0.030524015
0,0.99834514,0.0016548265
0,0.9988174,0.0011825609
0,0.99251187,0.007488193
2,0.97311133,0.026888607
2,0.9957475,0.0042525353
1,0.0091055455,0.99089444
0,0.99837047,0.0016295462
0,0.99679226,0.0032076794
0,0.62559295,0.37440702
1,0.01048725,0.98951274
1,0.015553049,0.98444694
1,0.0131447,0.9868553
0,0.016217958,0.98378205
1,0.013029587,0.9869704
1,0.018756144,0.9812439
1,0.012272565,0.9877274
0,0.9974831,0.002516907
2,0.0071085542,0.99289143
1,0.0049834144,0.99501663
1,0.0038493816,0.9961506
0,0.21622822,0.78377175
0,0.9986181,0.0013819259
0,0.99300164,0.0069982754
2,0.009939387,0.99006057
2,0.0076707727,0.9923292
1,0.010651697,0.9893483
2,0.1131543,0.8868457
0,0.9983473,0.00165276
0,0.9946483,0.0053516584
1,0.033551157,0.96644884
0,0.99838126,0.0016187447
0,0.9981501,0.0018499072
0,0.9935515,0.0064484845
1,0.01730248,0.98269755
1,0.004656067,0.99534386
0,0.99413884,0.0058611915
0,0.9978097,0.0021903692
1,0.1262008,0.8737992
0,0.896552,0.103447974
2,0.07983591,0.9201641
0,0.99842983,0.0015701476
2,0.006726251,0.99327374
0,0.047467403,0.9525326
0,0.9974051,0.0025949047
0,0.99110025,0.008899717
1,0.45255905,0.54744095
1,0.004717364,0.9952826
2,0.85501474,0.14498523
0,0.9973013,0.002698787
0,0.9975044,0.002495556
0,0.9984555,0.0015444264
1,0.008628953,0.99137104
0,0.99851376,0.0014861842
2,0.037750255,0.9622497
0,0.9939813,0.0060186842
0,0.013399796,0.9866002
0,0.99703974,0.0029602933
1,0.010875012,0.989125
1,0.9838239,0.016176062
0,0.9974605,0.0025394908
2,0.0061025172,0.9938975
1,0.0077952826,0.9922047
1,0.02865901,0.971341
0,0.9988004,0.0011995696
1,0.07088091,0.92911905
0,0.9981211,0.0018789532
1,0.16147603,0.838524
1,0.0044497736,0.9955503
0,0.9887955,0.011204457
2,0.009684649,0.9903154
0,0.9982607,0.0017392988
1,0.44132057,0.55867946
0,0.9969097,0.0030903087
2,0.9865846,0.013415398
0,0.9636032,0.03639678
0,0.9941625,0.0058374386
0,0.9969272,0.0030727952
2,0.098225534,0.90177447
2,0.024649473,0.97535056
2,0.9254995,0.07450052
1,0.004969448,0.9950305
0,0.99785125,0.0021487796
2,0.014339389,0.9856607
2,0.005823255,0.99417675
0,0.9958146,0.004185383
0,0.99772197,0.0022779817
0,0.99335796,0.0066419807
1,0.014280015,0.98572
