labels,Not,Exp,Imp
1,0.019057134,0.85560274,0.12534013
0,0.8754529,0.07585353,0.048693612
1,0.024439337,0.8691909,0.1063698
1,0.031217696,0.8672608,0.1015215
1,0.28432456,0.5688359,0.14683954
0,0.084554814,0.6754575,0.23998769
1,0.046164643,0.864379,0.089456335
1,0.028558904,0.8067811,0.16466005
1,0.028324869,0.8673383,0.10433687
0,0.98448944,0.006608673,0.008901889
1,0.027795356,0.8328648,0.13933977
0,0.9706975,0.01488226,0.014420207
1,0.03177747,0.8524087,0.11581376
1,0.04269577,0.84462327,0.112680964
0,0.9481756,0.026271662,0.025552737
0,0.9910828,0.003752571,0.0051646098
1,0.08471091,0.65838265,0.25690642
2,0.099125795,0.6333469,0.26752728
0,0.9884243,0.0044081463,0.007167544
1,0.74095833,0.15192582,0.10711586
1,0.039522123,0.7593222,0.20115562
1,0.021680577,0.8585302,0.11978919
1,0.03437111,0.7715169,0.19411196
0,0.95488626,0.020609315,0.024504442
1,0.027517932,0.7755652,0.19691683
2,0.012566757,0.8697967,0.117636584
0,0.98010445,0.008518348,0.011377154
1,0.86352444,0.07319413,0.063281454
0,0.9909322,0.0037127119,0.0053550745
1,0.38575774,0.39300498,0.22123729
1,0.03164667,0.8329977,0.13535565
1,0.0804097,0.7621519,0.15743846
0,0.8958161,0.053227484,0.050956424
1,0.02574973,0.88198996,0.09226037
1,0.05435454,0.7550857,0.19055976
1,0.04234791,0.8415389,0.11611318
1,0.24535109,0.5314684,0.22318053
0,0.98619837,0.005237215,0.0085644685
1,0.027806602,0.79219574,0.17999762
0,0.98896945,0.0045148316,0.0065157204
0,0.14520904,0.74746656,0.10732445
1,0.015407779,0.8824534,0.10213885
1,0.017349234,0.8902058,0.092444904
0,0.068081826,0.7280472,0.20387097
0,0.97774905,0.008762723,0.013488234
1,0.0348468,0.8151933,0.14995994
2,0.033909585,0.85165036,0.11444008
1,0.016751004,0.89654446,0.08670455
0,0.97802997,0.009166447,0.012803623
1,0.1300648,0.6270678,0.24286744
1,0.028394775,0.7876265,0.18397868
0,0.09190882,0.778785,0.12930615
1,0.965846,0.013285323,0.020868778
2,0.13900396,0.68767494,0.17332116
0,0.9847565,0.005807429,0.009436146
1,0.027060226,0.8911571,0.08178271
1,0.019961806,0.8276766,0.15236163
1,0.74024683,0.16213466,0.09761851
2,0.013735186,0.8610028,0.12526205
1,0.018597491,0.898667,0.08273549
0,0.98953,0.003977444,0.006492597
1,0.017822117,0.878212,0.103965916
1,0.40520146,0.40566042,0.18913811
2,0.021992091,0.8085227,0.16948524
1,0.017984852,0.88597816,0.09603699
0,0.9831534,0.0069709364,0.009875729
0,0.94972754,0.02451001,0.025762463
1,0.01636753,0.8693098,0.11432276
0,0.89600295,0.05713646,0.046860643
1,0.070777446,0.70247066,0.22675194
0,0.06050242,0.7758634,0.16363417
1,0.03207131,0.77530396,0.19262473
1,0.023363704,0.8840168,0.09261949
1,0.11772423,0.7396289,0.14264682
1,0.035969604,0.86994624,0.094084136
2,0.035628818,0.7796234,0.1847478
0,0.9891509,0.0041718604,0.006677278
1,0.01465786,0.87407637,0.111265786
0,0.9856125,0.0060353773,0.008352202
1,0.020173475,0.87058824,0.10923828
1,0.063037604,0.75223273,0.18472967
1,0.02318457,0.88482964,0.09198579
1,0.044270143,0.77799976,0.17773014
2,0.031007439,0.76140755,0.20758508
1,0.88020664,0.06525653,0.054536875
1,0.024836583,0.79592323,0.17924017
0,0.96518797,0.01459643,0.020215623
0,0.9877978,0.0045705563,0.0076316753
0,0.9904931,0.0036405188,0.005866387
1,0.019932112,0.8429085,0.13715935
1,0.1936039,0.5156366,0.29075947
1,0.012918386,0.8253334,0.16174817
0,0.9815083,0.008600605,0.009891152
1,0.74443436,0.14407337,0.1114923
1,0.096991405,0.6863976,0.21661095
2,0.03782633,0.8771906,0.084983096
0,0.8840512,0.06593596,0.050012857
1,0.0722568,0.67354447,0.25419876
2,0.057284918,0.7924318,0.15028338
1,0.052487366,0.7783786,0.16913402
1,0.09713199,0.7727144,0.13015366
1,0.020551736,0.84068507,0.1387632
0,0.98885053,0.0045822575,0.0065672114
0,0.99103266,0.0035533065,0.0054140543
0,0.98857564,0.004828666,0.0065957285
1,0.046419337,0.7549563,0.19862437
2,0.029632816,0.87715876,0.09320838
2,0.025338115,0.7743679,0.20029394
0,0.8648184,0.07488399,0.060297664
0,0.9827556,0.007164855,0.010079513
2,0.055808667,0.7340476,0.21014369
2,0.14497979,0.6491589,0.20586134
0,0.9887655,0.0041604843,0.0070740813
2,0.07088667,0.7489639,0.18014942
0,0.9899483,0.0041091014,0.005942542
0,0.9868128,0.005377866,0.007809354
0,0.9899672,0.003799549,0.0062332302
0,0.8916699,0.054153904,0.054176234
0,0.8756876,0.07745245,0.046859954
0,0.11780881,0.71108866,0.17110246
0,0.97384,0.011286705,0.014873294
1,0.014803874,0.8757774,0.10941864
1,0.09220399,0.7707319,0.1370641
0,0.97152114,0.014596741,0.013882139
0,0.10634491,0.68740475,0.20625031
2,0.08989365,0.7429202,0.16718614
1,0.054787062,0.80587244,0.13934058
0,0.9873187,0.0048059183,0.007875428
1,0.02312822,0.8667316,0.11014023
1,0.09685967,0.80804163,0.0950987
0,0.071767665,0.76063,0.16760236
0,0.9483714,0.026088156,0.025540374
2,0.49785703,0.31420025,0.18794264
2,0.79137766,0.13398938,0.07463295
1,0.037157007,0.8380883,0.12475469
0,0.2860951,0.46122444,0.2526804
0,0.9868398,0.004574388,0.008585894
0,0.9891774,0.0044808183,0.0063418048
0,0.89853996,0.054114215,0.0473458
0,0.98626155,0.005177146,0.0085612815
2,0.09608527,0.7172234,0.18669128
1,0.018485641,0.9052262,0.07628814
1,0.036627457,0.78162163,0.18175088
0,0.98775023,0.004895756,0.0073539675
1,0.017214576,0.9006945,0.082090974
0,0.98323464,0.0068643196,0.009901003
1,0.02839538,0.84620106,0.12540358
0,0.9689836,0.0135328295,0.017483639
0,0.9877615,0.004507395,0.007731188
2,0.04306973,0.7388946,0.21803565
1,0.023346014,0.79334825,0.18330576
0,0.98909074,0.004754953,0.0061543784
0,0.9882889,0.004875433,0.00683561
1,0.022702517,0.8085722,0.16872528
2,0.26146325,0.4823322,0.25620452
1,0.8355225,0.085846186,0.078631334
1,0.015355288,0.8839654,0.10067935
1,0.015043473,0.8725027,0.11245385
2,0.06358561,0.763849,0.17256543
1,0.016862024,0.84180593,0.14133207
0,0.98868316,0.004242758,0.007074106
0,0.5322822,0.31228635,0.15543151
1,0.07688292,0.784522,0.13859513
0,0.98812985,0.004925043,0.006945012
0,0.28542066,0.48744327,0.22713606
0,0.9819297,0.006793622,0.011276576
1,0.052433684,0.7345746,0.2129917
0,0.9793005,0.009397385,0.011302164
2,0.07391444,0.704462,0.22162361
2,0.032789417,0.7474085,0.2198021
0,0.99003696,0.0036816355,0.0062812907
1,0.06762785,0.7093826,0.22298956
0,0.9900287,0.0036317012,0.00633961
0,0.05007004,0.82001776,0.12991215
0,0.97989994,0.009371241,0.010728871
0,0.98984224,0.003831317,0.0063264826
0,0.9894153,0.0038277272,0.0067569623
1,0.015083114,0.857904,0.12701286
1,0.12658216,0.67001945,0.20339836
1,0.055932783,0.7384737,0.20559347
0,0.99050504,0.0037937304,0.0057012807
1,0.068132475,0.79427755,0.13758996
0,0.98749685,0.0048857722,0.007617293
0,0.038196765,0.8848532,0.07695006
1,0.06327229,0.7856953,0.1510324
2,0.015029727,0.86108106,0.12388922
0,0.8275804,0.09594414,0.07647552
1,0.013777563,0.8818502,0.10437226
1,0.03194234,0.81928945,0.1487682
0,0.4626354,0.34876263,0.18860196
0,0.9134889,0.0480595,0.038451657
0,0.9849748,0.0069443677,0.008080883
1,0.0276455,0.8535325,0.11882194
1,0.20051005,0.6267729,0.17271706
0,0.93132603,0.03556141,0.03311264
1,0.02370756,0.88030237,0.09599013
0,0.9902174,0.003984096,0.0057984986
0,0.98505104,0.006225924,0.008723077
0,0.98881173,0.0040960936,0.007092239
1,0.043474436,0.82227343,0.13425212
2,0.34679243,0.44389337,0.20931426
2,0.02999143,0.84703505,0.12297357
0,0.16782676,0.57051337,0.26165992
1,0.014528175,0.8393837,0.14608803
1,0.04490656,0.8424515,0.11264193
0,0.98357856,0.0067567257,0.009664751
1,0.09830557,0.6681224,0.2335721
0,0.9914038,0.0034336578,0.00516252
0,0.98885417,0.0040414636,0.007104451
1,0.01633881,0.8734641,0.11019707
0,0.98088604,0.007820298,0.011293644
1,0.021338804,0.87499815,0.10366308
2,0.01363591,0.84188074,0.14448336
0,0.9603737,0.016724808,0.022901442
2,0.02816293,0.79530233,0.17653473
1,0.02133538,0.90647995,0.072184645
0,0.93390983,0.037549835,0.028540354
2,0.036496155,0.8392623,0.12424155
0,0.2536676,0.5616587,0.18467377
1,0.019649053,0.8686553,0.11169557
1,0.034662865,0.8016301,0.16370705
1,0.022183344,0.9017121,0.07610455
0,0.9897821,0.0041985577,0.006019266
1,0.039962362,0.8252605,0.13477717
0,0.9856721,0.0059697065,0.008358201
1,0.11683345,0.69054896,0.19261762
0,0.9881527,0.004815371,0.007031901
0,0.41991502,0.39811355,0.18197142
0,0.97035205,0.013231581,0.016416386
1,0.3191385,0.4015156,0.27934587
0,0.9885882,0.004110408,0.0073013133
0,0.98709923,0.00433309,0.0085676825
0,0.9823089,0.0068158186,0.010875175
1,0.017898897,0.89197665,0.090124406
0,0.988282,0.004413121,0.007304891
1,0.020169523,0.90093255,0.07889795
1,0.40229538,0.437583,0.16012157
1,0.05751968,0.73257256,0.20990779
1,0.030435689,0.88281715,0.086747125
0,0.9908283,0.0034045076,0.005767219
0,0.9908104,0.0034906138,0.0056990148
1,0.17306416,0.5999605,0.2269753
2,0.22189419,0.5607737,0.21733214
2,0.085345306,0.6879255,0.22672918
0,0.9908087,0.0038736404,0.005317572
0,0.5550566,0.23143314,0.21351027
0,0.97068495,0.015093593,0.014221439
0,0.99004304,0.00357484,0.0063821077
0,0.98562694,0.0064651654,0.007907825
1,0.017436795,0.8635579,0.11900531
0,0.9900449,0.0036973916,0.006257679
1,0.053168878,0.8068058,0.14002539
0,0.97756755,0.010558901,0.011873579
0,0.97419226,0.009544477,0.016263178
2,0.012195149,0.9043576,0.08344717
1,0.028002933,0.77500975,0.19698726
0,0.31421766,0.44658157,0.2392007
0,0.9647119,0.01444832,0.020839745
0,0.9908716,0.0031170147,0.006011439
0,0.86664546,0.07254105,0.060813487
0,0.95347977,0.019308222,0.02721202
0,0.9775269,0.009934208,0.012538934
1,0.023552371,0.80165064,0.17479698
1,0.021448083,0.8508963,0.12765558
1,0.030611398,0.75400996,0.21537861
1,0.034448955,0.806937,0.15861404
1,0.03481675,0.76171863,0.20346457
1,0.045625463,0.7845309,0.16984364
1,0.015756616,0.8654746,0.118768826
0,0.5826897,0.3244553,0.09285503
2,0.03016949,0.7503323,0.21949822
0,0.9869861,0.004610843,0.008403033
0,0.98764616,0.0046536517,0.0077002654
0,0.9758868,0.009332815,0.014780362
1,0.02134282,0.86927193,0.10938526
0,0.8908187,0.051282756,0.057898592
2,0.035871338,0.8197918,0.14433682
0,0.855894,0.08550933,0.0585966
0,0.9893538,0.004374455,0.006271813
0,0.074241,0.79369587,0.13206312
2,0.101559915,0.6185359,0.27990428
2,0.021537226,0.8437864,0.13467637
2,0.02464859,0.82854164,0.14680974
0,0.9894103,0.0040434934,0.0065462724
0,0.14405856,0.6369783,0.21896319
1,0.021972986,0.86027557,0.1177515
0,0.9338098,0.035708074,0.030482057
0,0.9837834,0.0072425026,0.008974092
0,0.27865615,0.5148565,0.20648731
2,0.014619379,0.86464316,0.1207375
0,0.98560125,0.005940465,0.008458299
0,0.9891515,0.004272963,0.0065755593
0,0.99009484,0.0041366443,0.0057685827
1,0.025998697,0.7894153,0.18458596
1,0.049709566,0.84447026,0.10582019
1,0.0515743,0.81832844,0.13009727
0,0.990639,0.0032759118,0.006085139
1,0.02381983,0.84929913,0.12688103
2,0.9902974,0.0036508162,0.0060518915
0,0.549493,0.28296962,0.1675373
1,0.016301416,0.83916754,0.14453103
1,0.7657034,0.12629963,0.10799698
1,0.010572122,0.9148956,0.074532315
0,0.0875333,0.72379357,0.18867317
1,0.029380316,0.7917265,0.17889312
1,0.11318367,0.63834125,0.24847509
1,0.024544602,0.86851484,0.10694053
0,0.97788346,0.009083437,0.013033069
0,0.018586176,0.8573944,0.124019444
1,0.015866611,0.82077533,0.16335803
1,0.9533603,0.023061555,0.02357818
0,0.98703486,0.004633849,0.008331308
0,0.98307425,0.0060116732,0.010914082
1,0.037682164,0.87876207,0.08355574
0,0.98906696,0.0037852863,0.0071478714
2,0.05138701,0.7929522,0.15566081
0,0.9832023,0.00718502,0.009612703
1,0.024068665,0.8549892,0.12094222
1,0.015478466,0.91129035,0.073231146
1,0.03229408,0.894069,0.07363694
1,0.021710796,0.87064683,0.10764244
0,0.9900935,0.004476482,0.005429959
0,0.9685723,0.016443083,0.014984668
0,0.9882476,0.0044541834,0.007298168
2,0.050733153,0.72552145,0.22374536
0,0.98869777,0.003982364,0.0073199156
0,0.9775777,0.009897871,0.012524353
0,0.9904615,0.003916957,0.00562155
0,0.51676047,0.3086606,0.17457893
0,0.06657478,0.8012368,0.13218841
0,0.066334285,0.73521435,0.19845137
0,0.75651574,0.14759037,0.09589383
0,0.9838288,0.007486865,0.008684307
0,0.98438257,0.006516903,0.009100526
0,0.17477904,0.6168313,0.20838964
0,0.99033666,0.0040536183,0.0056097214
1,0.027855355,0.8442094,0.12793532
0,0.7755329,0.14057298,0.08389409
2,0.011129735,0.9056344,0.08323582
1,0.033525046,0.83593845,0.13053653
0,0.9851777,0.0069057522,0.007916503
1,0.05427258,0.71333414,0.23239323
2,0.015275479,0.87035817,0.11436633
0,0.98230976,0.0068831993,0.010807087
1,0.0147607345,0.8946113,0.090627946
1,0.032970395,0.8510535,0.115976155
0,0.091437176,0.74813634,0.1604265
1,0.011121421,0.8750683,0.11381023
1,0.03281524,0.8245216,0.14266312
1,0.160503,0.7485347,0.09096236
0,0.9603613,0.017922154,0.021716556
2,0.016550252,0.8328054,0.1506444
2,0.01620952,0.8672072,0.11658324
1,0.043062445,0.77962005,0.17731749
0,0.035575103,0.78141636,0.18300854
1,0.9693821,0.009725939,0.020891996
0,0.9889924,0.004545154,0.0064624036
0,0.09424047,0.6748163,0.23094323
1,0.08631428,0.75656366,0.15712205
1,0.032740235,0.80782706,0.15943268
0,0.9339579,0.03453506,0.031507105
0,0.8841629,0.0670191,0.048817962
1,0.0129145775,0.88829017,0.09879529
0,0.9876022,0.0048054694,0.0075923423
0,0.9809718,0.008057773,0.010970387
1,0.036323406,0.8652557,0.09842095
0,0.9733549,0.012516576,0.014128517
0,0.98804384,0.0042799623,0.0076762424
0,0.98812985,0.0039987,0.007871486
0,0.9749258,0.011827603,0.013246604
0,0.9893058,0.004308958,0.006385157
0,0.9908022,0.0036794003,0.0055183587
1,0.029322464,0.8284136,0.1422639
1,0.019651549,0.83600485,0.14434361
1,0.020183865,0.8652131,0.11460307
1,0.039700132,0.8426217,0.11767823
0,0.44643113,0.37743646,0.17613238
0,0.9812634,0.007312998,0.011423581
1,0.015050185,0.83876854,0.1461813
0,0.020625016,0.8588222,0.12055275
1,0.0364796,0.85928136,0.10423903
1,0.07192553,0.7955541,0.13252038
0,0.9879062,0.0044302694,0.007663445
0,0.8892459,0.058713935,0.052040167
0,0.9521043,0.025140598,0.022755051
0,0.985761,0.005674867,0.008564132
0,0.9907811,0.003748548,0.0054703183
1,0.04202248,0.7319296,0.22604789
0,0.9891228,0.004067379,0.0068097785
1,0.028970916,0.8843844,0.086644694
0,0.98947316,0.004193026,0.0063337483
0,0.057104245,0.75607526,0.18682046
1,0.026762653,0.7978026,0.17543475
0,0.91085833,0.053588323,0.035553347
1,0.023148896,0.83651906,0.14033209
0,0.9817223,0.006748481,0.011529222
0,0.88203216,0.0773831,0.04058471
1,0.07132857,0.7124963,0.21617517
1,0.015168837,0.8859379,0.098893225
2,0.058002323,0.7646398,0.1773579
2,0.042641744,0.85154593,0.10581234
0,0.18072575,0.5685511,0.2507231
0,0.98826236,0.0044173934,0.0073202094
0,0.926945,0.038911365,0.034143686
0,0.033263322,0.83795065,0.12878612
0,0.99029845,0.0039320732,0.0057694884
0,0.9838473,0.006941745,0.009210924
1,0.061810527,0.7335885,0.20460096
0,0.985399,0.006043993,0.0085570095
1,0.03241813,0.867971,0.09961092
2,0.22740467,0.54947346,0.22312188
1,0.01751368,0.88045335,0.102033004
2,0.026170617,0.8556443,0.11818518
0,0.6069171,0.28308484,0.10999807
1,0.016698088,0.8965235,0.08677847
2,0.2120789,0.5835602,0.20436089
0,0.9907883,0.003380584,0.0058311573
1,0.0116292015,0.9185859,0.069784954
0,0.97567195,0.010290658,0.014037381
1,0.01538056,0.82826793,0.15635152
0,0.9894639,0.0047777193,0.0057583107
1,0.02643448,0.86045194,0.1131136
1,0.5760988,0.23631664,0.18758462
1,0.01724164,0.8988431,0.08391527
1,0.011679224,0.8914983,0.09682246
0,0.97681385,0.01129886,0.011887365
0,0.9871854,0.0049532377,0.007861384
2,0.024938028,0.8052743,0.16978762
1,0.10487605,0.7720727,0.12305125
1,0.01676903,0.8997802,0.083450675
2,0.025541466,0.8039146,0.17054386
1,0.029707909,0.81376857,0.15652356
0,0.039900105,0.8270301,0.13306981
1,0.019828675,0.775825,0.20434628
0,0.98527956,0.0061779376,0.008542418
2,0.024852904,0.80938774,0.16575937
0,0.9865594,0.0056896177,0.0077510597
0,0.05061835,0.8215977,0.1277839
1,0.57678586,0.23742694,0.18578719
1,0.98520875,0.00631756,0.008473681
1,0.021991953,0.7976176,0.1803904
0,0.98587334,0.0054052374,0.008721397
0,0.5254994,0.3328424,0.1416582
0,0.96749127,0.013715292,0.018793412
0,0.9907549,0.0037538703,0.00549117
0,0.05626577,0.79236203,0.1513722
0,0.9900615,0.00407307,0.0058654523
2,0.08229793,0.68288314,0.23481892
1,0.58577114,0.32103452,0.093194306
0,0.1572858,0.6035138,0.23920041
0,0.05934347,0.7933037,0.14735281
0,0.35966152,0.47601584,0.1643227
1,0.019833835,0.86719,0.11297612
1,0.031218467,0.80889356,0.15988795
2,0.060896937,0.8095399,0.12956311
2,0.31580976,0.49098304,0.19320717
0,0.96934223,0.013352647,0.017305097
1,0.025254885,0.7903657,0.18437938
0,0.9843002,0.0051896977,0.010510031
0,0.98189527,0.0064977123,0.011606984
1,0.027796183,0.8504245,0.12177929
2,0.024920888,0.79165757,0.18342155
1,0.034725383,0.8502993,0.114975296
0,0.98425364,0.005904978,0.009841377
0,0.98788106,0.005372204,0.006746787
1,0.035165753,0.8090565,0.15577775
1,0.023748996,0.8268809,0.14937015
2,0.46261674,0.29562622,0.24175705
1,0.011738888,0.90405893,0.08420224
1,0.012890491,0.88115555,0.105953924
1,0.034800556,0.82085526,0.14434417
1,0.013193195,0.88157475,0.105232
0,0.98819727,0.004475132,0.0073277005
0,0.9821676,0.0077656694,0.010066697
0,0.7142751,0.17988251,0.10584233
2,0.053125974,0.7024463,0.2444277
1,0.031383287,0.7803969,0.18821988
0,0.9806188,0.008182553,0.011198665
0,0.08064972,0.7711326,0.14821768
1,0.022289637,0.80937093,0.16833939
0,0.9629078,0.01983866,0.01725364
1,0.026871717,0.8075951,0.16553323
0,0.98619616,0.0048296317,0.008974196
1,0.03991873,0.7557873,0.204294
2,0.023912137,0.8579344,0.118153475
1,0.01996109,0.8485704,0.13146853
0,0.9896011,0.00424379,0.00615503
1,0.026924353,0.90861106,0.06446465
0,0.41641834,0.43010297,0.15347865
1,0.02574105,0.83328295,0.14097595
0,0.98818856,0.0047102757,0.0071012164
2,0.012917835,0.834004,0.15307818
0,0.2256707,0.611828,0.16250126
2,0.03219105,0.76825005,0.1995589
0,0.86854553,0.070183665,0.061270762
1,0.019786723,0.81118935,0.16902393
1,0.061506912,0.8011721,0.13732103
0,0.9884039,0.0046695215,0.006926583
1,0.025024556,0.81470317,0.16027233
1,0.034359187,0.8779187,0.087722115
2,0.025845595,0.80325913,0.17089525
1,0.017567374,0.83060116,0.15183154
2,0.07014806,0.750987,0.17886494
0,0.3173529,0.4066654,0.27598166
1,0.09684569,0.7191825,0.18397179
1,0.026680503,0.83826053,0.135059
0,0.98908246,0.004549538,0.006367916
0,0.9861239,0.006010001,0.007866062
0,0.8089674,0.10271577,0.088316806
1,0.015365368,0.8663239,0.11831079
1,0.026174162,0.82550323,0.14832258
1,0.054043286,0.8172512,0.12870556
0,0.9820373,0.007115137,0.010847565
0,0.2308135,0.56190354,0.20728295
0,0.91187125,0.0456229,0.042505946
0,0.98942775,0.004274533,0.0062977015
1,0.015853828,0.8240146,0.16013156
2,0.028981792,0.89356977,0.077448405
0,0.98894066,0.003950686,0.007108702
0,0.5604154,0.27393827,0.16564634
1,0.01623519,0.8609228,0.12284202
1,0.047271352,0.7847828,0.16794583
0,0.97844166,0.009788243,0.011770067
1,0.021339599,0.8341822,0.14447817
1,0.11633214,0.68559283,0.198075
0,0.9851913,0.0059542344,0.008854473
1,0.026759872,0.82527226,0.14796788
0,0.984165,0.0059515154,0.009883532
1,0.046925493,0.81207514,0.14099939
1,0.17017646,0.65517294,0.1746506
2,0.06882657,0.72536623,0.20580721
1,0.036836714,0.80077904,0.16238423
2,0.09771107,0.63747376,0.26481518
1,0.04174904,0.81649625,0.14175473
2,0.1752861,0.6293491,0.19536482
0,0.9888148,0.004582157,0.006603077
1,0.025745923,0.81787175,0.15638235
1,0.011689442,0.8887882,0.09952231
1,0.034642383,0.83573663,0.12962097
0,0.98707867,0.0053656553,0.0075556887
0,0.946741,0.022985313,0.03027366
2,0.043509625,0.77912104,0.17736931
0,0.039982308,0.83603436,0.12398341
0,0.9820779,0.007987039,0.009935021
1,0.013399837,0.87937593,0.10722425
0,0.9625555,0.015222179,0.02222233
0,0.98541564,0.0065615918,0.008022722
0,0.9882395,0.0045672506,0.007193233
0,0.9886982,0.0048394934,0.0064623137
1,0.039617274,0.84316194,0.117220804
0,0.99005145,0.003915109,0.006033529
0,0.9862766,0.0056466833,0.00807666
1,0.96581084,0.01811744,0.016071722
0,0.99063957,0.0034962397,0.0058641443
1,0.042756725,0.7419703,0.21527296
1,0.011552706,0.90721405,0.081233315
1,0.039895892,0.84169436,0.11840976
1,0.02935461,0.82045406,0.15019128
0,0.09081397,0.6416252,0.26756078
1,0.06440578,0.74259585,0.19299835
0,0.9729624,0.01363316,0.013404554
0,0.99083227,0.0036310027,0.0055366657
0,0.9904417,0.0037653416,0.005792965
0,0.9686216,0.015240264,0.016138082
0,0.94113475,0.029017812,0.029847456
0,0.98565334,0.0053237667,0.009022834
0,0.89746326,0.056086082,0.046450593
2,0.03260363,0.8261153,0.14128108
1,0.020498157,0.87735355,0.10214828
0,0.95855653,0.021187028,0.020256426
0,0.98603004,0.005989044,0.007980939
1,0.032245923,0.8072136,0.16054049
1,0.14166117,0.5879315,0.2704073
0,0.97648984,0.009633147,0.0138770705
1,0.027089817,0.8777762,0.095133975
0,0.9311267,0.036147576,0.032725748
0,0.07891957,0.758384,0.16269644
0,0.40398195,0.37976602,0.21625198
0,0.98911124,0.004223954,0.006664763
0,0.864364,0.07622873,0.059407234
1,0.019619174,0.8127588,0.167622
0,0.9887193,0.004522456,0.0067582135
1,0.02335948,0.8383816,0.13825889
2,0.014207448,0.857301,0.1284916
0,0.98575056,0.005486434,0.008762999
0,0.030792145,0.82389915,0.14530873
1,0.025604572,0.8633612,0.11103428
0,0.020736272,0.8635809,0.11568281
1,0.88089997,0.06485476,0.05424523
1,0.042957995,0.7120178,0.24502423
0,0.98857003,0.0046436633,0.006786293
1,0.029022973,0.8165207,0.15445632
1,0.011002162,0.9047819,0.08421595
1,0.022109324,0.882268,0.095622696
1,0.023112476,0.8940416,0.082845934
0,0.9878468,0.0051767244,0.0069765346
0,0.98934585,0.004111589,0.0065426133
0,0.19778581,0.60549897,0.19671519
0,0.98430586,0.0064477106,0.009246336
1,0.017145548,0.8201582,0.16269627
1,0.025785312,0.8623007,0.11191396
0,0.27910244,0.48683217,0.23406538
1,0.012674258,0.8553657,0.13196006
1,0.022125646,0.88992625,0.08794811
1,0.026700813,0.8276367,0.14566249
0,0.050068874,0.76574445,0.18418673
1,0.10118584,0.7811941,0.117620066
0,0.5993988,0.23109354,0.16950768
1,0.12602285,0.68195677,0.19202033
1,0.03602509,0.8080908,0.1558841
1,0.27438632,0.493909,0.23170474
0,0.96188074,0.017200032,0.020919226
1,0.053875275,0.7325432,0.21358164
1,0.15083632,0.7249193,0.124244414
1,0.049667403,0.8391013,0.11123127
0,0.83864653,0.091049455,0.07030402
0,0.98782724,0.004529003,0.0076438338
2,0.015504783,0.87343556,0.11105962
2,0.019864123,0.85351515,0.12662078
0,0.86883175,0.075638376,0.055529848
2,0.06384821,0.6882889,0.24786288
0,0.081201605,0.7397643,0.17903413
2,0.1329902,0.6160435,0.2509663
0,0.066770084,0.69892114,0.23430881
1,0.04003279,0.76302385,0.1969434
1,0.015850184,0.8301257,0.1540241
0,0.9771764,0.009812863,0.013010727
0,0.95253867,0.020262497,0.027198905
2,0.042771406,0.83878416,0.118444465
0,0.98561054,0.006328351,0.008061175
0,0.9899256,0.004131262,0.005943126
2,0.05616368,0.72281367,0.22102267
0,0.9794382,0.009120317,0.011441449
0,0.05919878,0.76952136,0.17127985
1,0.020619232,0.8134578,0.16592298
1,0.010932703,0.88258374,0.10648355
1,0.025436956,0.83621484,0.13834815
0,0.8405678,0.078288585,0.08114356
0,0.2881066,0.49976254,0.21213095
0,0.91006553,0.049874384,0.040060177
0,0.98809195,0.004598787,0.007309304
2,0.039607022,0.77123773,0.18915518
0,0.070136145,0.81866467,0.11119913
2,0.033055436,0.7805095,0.1864351
2,0.06524127,0.6954647,0.23929405
0,0.2230497,0.63547736,0.14147297
0,0.97441554,0.011935406,0.013649063
1,0.03241539,0.8160428,0.1515418
2,0.099038556,0.69224167,0.20871975
2,0.024706252,0.840327,0.13496669
0,0.9588419,0.022311917,0.018846158
0,0.7659531,0.11525704,0.11878993
0,0.9889176,0.0042792596,0.0068032476
1,0.012886199,0.8575599,0.12955385
0,0.9540759,0.025702363,0.020221788
0,0.33269674,0.4587678,0.20853552
0,0.9812521,0.008034403,0.010713595
1,0.021441108,0.8604322,0.118126735
1,0.10799212,0.6638421,0.2281658
1,0.03827789,0.7577689,0.2039532
2,0.12836738,0.6111218,0.2605109
0,0.98969567,0.0038313633,0.00647306
1,0.11431965,0.68321824,0.20246209
2,0.018510828,0.8633271,0.1181621
1,0.07729847,0.7459193,0.17678225
0,0.9824338,0.0075410046,0.010025201
1,0.017235652,0.86243343,0.120330945
2,0.026742814,0.795228,0.17802918
1,0.07547321,0.6844398,0.24008702
1,0.026629936,0.8717862,0.10158392
0,0.98649883,0.005364823,0.008136341
0,0.9396945,0.033143494,0.027162043
0,0.9668792,0.01600773,0.017113132
0,0.9860115,0.006132761,0.0078557655
1,0.030074393,0.8645074,0.105418235
0,0.98994255,0.0039443304,0.0061130407
0,0.0864831,0.6668947,0.24662225
0,0.9691083,0.015283095,0.015608615
0,0.75040877,0.15010443,0.0994868
0,0.9870272,0.0047259186,0.008246908
1,0.21226144,0.52861464,0.25912395
0,0.9866078,0.0057221544,0.0076701497
0,0.9894888,0.0040739994,0.0064372034
0,0.9737371,0.011582546,0.014680376
1,0.07134407,0.7003555,0.22830035
1,0.0153824985,0.90226346,0.08235401
0,0.9914381,0.0030006194,0.0055613336
0,0.2761285,0.4637078,0.2601637
0,0.5207032,0.32087725,0.15841955
2,0.03105558,0.75575185,0.21319258
0,0.99030745,0.0039225784,0.0057700113
1,0.0228065,0.7845533,0.19264019
1,0.015315445,0.8485162,0.13616827
